WeekID,Year,Week Position,Song,Performer,Performer Group
2/14/15,2015,58,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
2/7/15,2015,58,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
1/31/15,2015,61,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
1/24/15,2015,61,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
1/17/15,2015,59,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
1/10/15,2015,59,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
1/3/15,2015,43,Feeling Myself,Nicki Minaj Featuring Beyonce,Beyonce and Friends
6/28/03,2003,98,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
6/21/03,2003,89,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
6/14/03,2003,78,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
6/7/03,2003,55,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
5/31/03,2003,53,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
5/24/03,2003,42,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
5/17/03,2003,33,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
5/10/03,2003,40,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
5/3/03,2003,49,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
4/26/03,2003,57,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
4/19/03,2003,72,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
4/12/03,2003,97,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,Jay-Z and Friends
11/15/03,2003,46,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
11/8/03,2003,30,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
11/1/03,2003,16,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
10/25/03,2003,13,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
10/18/03,2003,7,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
10/11/03,2003,5,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
10/4/03,2003,5,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
9/27/03,2003,7,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
9/20/03,2003,5,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
9/13/03,2003,7,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
9/6/03,2003,7,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
8/30/03,2003,7,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
8/23/03,2003,7,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
8/16/03,2003,13,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
8/9/03,2003,15,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
8/2/03,2003,20,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
7/26/03,2003,29,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
7/19/03,2003,41,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
7/12/03,2003,56,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
7/5/03,2003,61,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
6/28/03,2003,76,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
6/21/03,2003,76,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
6/14/03,2003,89,Frontin',Pharrell Featuring Jay-Z,Jay-Z and Friends
12/18/04,2004,97,Big Chips,R. Kelly & Jay-Z,Jay-Z and Friends
12/11/04,2004,90,Big Chips,R. Kelly & Jay-Z,Jay-Z and Friends
12/4/04,2004,83,Big Chips,R. Kelly & Jay-Z,Jay-Z and Friends
11/27/04,2004,59,Big Chips,R. Kelly & Jay-Z,Jay-Z and Friends
11/20/04,2004,47,Big Chips,R. Kelly & Jay-Z,Jay-Z and Friends
11/13/04,2004,39,Big Chips,R. Kelly & Jay-Z,Jay-Z and Friends
11/6/04,2004,52,Big Chips,R. Kelly & Jay-Z,Jay-Z and Friends
10/30/04,2004,56,Big Chips,R. Kelly & Jay-Z,Jay-Z and Friends
10/23/04,2004,63,Big Chips,R. Kelly & Jay-Z,Jay-Z and Friends
5/18/02,2002,96,Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z,Jay-Z and Friends
5/11/02,2002,95,Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z,Jay-Z and Friends
5/4/02,2002,87,Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z,Jay-Z and Friends
4/27/02,2002,85,Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z,Jay-Z and Friends
4/20/02,2002,81,Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z,Jay-Z and Friends
4/13/02,2002,81,Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z,Jay-Z and Friends
4/6/02,2002,87,Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z,Jay-Z and Friends
3/30/02,2002,94,Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z,Jay-Z and Friends
8/18/01,2001,50,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
8/11/01,2001,43,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
8/4/01,2001,32,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
7/28/01,2001,28,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
7/21/01,2001,22,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
7/14/01,2001,16,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
7/7/01,2001,10,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
6/30/01,2001,8,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
6/23/01,2001,6,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
6/16/01,2001,7,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
6/9/01,2001,7,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
6/2/01,2001,7,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
5/26/01,2001,16,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
5/19/01,2001,16,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
5/12/01,2001,22,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
5/5/01,2001,28,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
4/28/01,2001,31,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
4/21/01,2001,43,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
4/14/01,2001,57,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
4/7/01,2001,72,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
3/31/01,2001,73,Fiesta,R. Kelly Featuring Jay-Z,Jay-Z and Friends
8/15/98,1998,92,Love For Free,Rell Featuring Jay-Z,Jay-Z and Friends
8/8/98,1998,86,Love For Free,Rell Featuring Jay-Z,Jay-Z and Friends
8/1/98,1998,88,Love For Free,Rell Featuring Jay-Z,Jay-Z and Friends
3/22/14,2014,86,The Devil Is A Lie,Rick Ross Featuring Jay-Z,Jay-Z and Friends
5/26/12,2012,70,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
5/19/12,2012,67,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
5/12/12,2012,56,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
5/5/12,2012,54,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
4/28/12,2012,55,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
4/21/12,2012,49,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
4/14/12,2012,41,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
4/7/12,2012,37,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
3/31/12,2012,32,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
3/24/12,2012,36,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
3/17/12,2012,46,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
3/10/12,2012,54,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
3/3/12,2012,62,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
2/25/12,2012,59,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
2/18/12,2012,65,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
2/11/12,2012,77,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
2/4/12,2012,94,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
1/28/12,2012,100,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
12/17/11,2011,77,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
12/10/11,2011,31,Talk That Talk,Rihanna Featuring Jay-Z,Jay-Z and Friends
12/8/07,2007,44,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
12/1/07,2007,50,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
11/24/07,2007,46,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
11/17/07,2007,41,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
11/10/07,2007,35,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
11/3/07,2007,32,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
10/27/07,2007,30,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
10/20/07,2007,26,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
10/13/07,2007,23,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
10/6/07,2007,21,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
9/29/07,2007,17,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
9/22/07,2007,17,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
9/15/07,2007,13,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
9/8/07,2007,10,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
9/1/07,2007,8,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
8/25/07,2007,5,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
8/18/07,2007,5,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
8/11/07,2007,4,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
8/4/07,2007,3,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
7/28/07,2007,2,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
7/21/07,2007,1,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
7/14/07,2007,1,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
7/7/07,2007,1,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
6/30/07,2007,1,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
6/23/07,2007,1,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
6/16/07,2007,1,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
6/9/07,2007,1,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
6/2/07,2007,41,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
5/26/07,2007,44,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
5/19/07,2007,52,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
5/12/07,2007,63,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
5/5/07,2007,72,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
4/28/07,2007,91,Umbrella,Rihanna Featuring Jay-Z,Jay-Z and Friends
7/6/02,2002,100,Guess Who's Back,Scarface Featuring Jay-Z & Beanie Sigel,Jay-Z and Friends
6/29/02,2002,94,Guess Who's Back,Scarface Featuring Jay-Z & Beanie Sigel,Jay-Z and Friends
6/22/02,2002,93,Guess Who's Back,Scarface Featuring Jay-Z & Beanie Sigel,Jay-Z and Friends
6/15/02,2002,91,Guess Who's Back,Scarface Featuring Jay-Z & Beanie Sigel,Jay-Z and Friends
6/8/02,2002,85,Guess Who's Back,Scarface Featuring Jay-Z & Beanie Sigel,Jay-Z and Friends
6/1/02,2002,79,Guess Who's Back,Scarface Featuring Jay-Z & Beanie Sigel,Jay-Z and Friends
5/25/02,2002,85,Guess Who's Back,Scarface Featuring Jay-Z & Beanie Sigel,Jay-Z and Friends
5/18/02,2002,85,Guess Who's Back,Scarface Featuring Jay-Z & Beanie Sigel,Jay-Z and Friends
7/4/98,1998,97,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
6/27/98,1998,87,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
6/20/98,1998,74,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
6/13/98,1998,77,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
6/6/98,1998,75,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
5/30/98,1998,67,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
5/23/98,1998,63,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
5/16/98,1998,63,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
5/9/98,1998,65,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
5/2/98,1998,66,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
4/25/98,1998,73,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
4/18/98,1998,77,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
4/11/98,1998,72,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
4/4/98,1998,57,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
3/28/98,1998,60,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
3/21/98,1998,66,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",Destiny's Child and Friends
8/9/08,2008,100,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
8/2/08,2008,83,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
7/26/08,2008,74,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
7/19/08,2008,68,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
7/12/08,2008,58,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
7/5/08,2008,47,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
6/28/08,2008,27,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
6/21/08,2008,27,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
6/14/08,2008,25,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
6/7/08,2008,31,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
5/31/08,2008,18,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
5/24/08,2008,63,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
5/17/08,2008,59,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
5/10/08,2008,79,Love In This Club Part II,Usher Featuring Beyonce & Lil Wayne,Beyonce and Friends
12/11/10,2010,79,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
12/4/10,2010,59,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
11/27/10,2010,49,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
11/20/10,2010,33,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
11/13/10,2010,30,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
11/6/10,2010,26,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
10/30/10,2010,21,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
10/23/10,2010,22,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
10/16/10,2010,28,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
10/9/10,2010,25,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
10/2/10,2010,29,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
9/25/10,2010,30,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
9/18/10,2010,27,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
9/11/10,2010,25,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
9/4/10,2010,88,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
8/28/10,2010,100,Hot Tottie,Usher Featuring Jay-Z,Jay-Z and Friends
4/14/12,2012,96,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
4/7/12,2012,98,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
3/31/12,2012,99,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
3/24/12,2012,95,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
3/17/12,2012,91,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
3/10/12,2012,88,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
3/3/12,2012,82,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
2/25/12,2012,70,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
2/18/12,2012,68,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
2/11/12,2012,70,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
2/4/12,2012,76,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
1/28/12,2012,75,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
1/21/12,2012,75,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
1/14/12,2012,77,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
1/7/12,2012,61,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,Jay-Z and Friends
